"448292","448248","BPH_WAEHRUNGSKURS","Query Item","400048"
"448380","448248","BPH_WE_MENGE","Query Item","400048"
"448420","448248","BPH_WE_WERT","Query Item","400048"
"448360","448248","BPH_ZEITSTEMPEL","Query Item","400048"
"448268","448248","BPH_ZN_ID","Query Item","400048"
"448384","448248","BPH_ZN_NR","Query Item","400048"
"451980","440008","FA_220_MW_WARENEINGANG","Query Subject","400048"
"452000","451980","WE_ABW_BESTAETIGUNG","Query Item","400048"
"452100","451980","WE_ANZ_LIEFERPOS","Query Item","400048"
"452192","451980","WE_ANZ_LIEFERZEIT","Query Item","400048"
"452052","451980","WE_ANZ_LIEFERZEIT_AB_WERK","Query Item","400048"
"452108","451980","WE_ARTIKEL_NR","Query Item","400048"
"452020","451980","WE_BESTAETIGUNGSGRAD_E1","Query Item","400048"
"452048","451980","WE_BESTAETIGUNGSGRAD_E1_SORT","Query Item","400048"
"452076","451980","WE_BESTELL_ART","Query Item","400048"
"452152","451980","WE_BESTELL_AUFNAHMEDATUM","Query Item","400048"
"452176","451980","WE_BESTELL_BESTAETIGUNGSDATUM","Query Item","400048"
"452004","451980","WE_BESTELL_NR","Query Item","400048"
"452128","451980","WE_BESTELL_POS_NR","Query Item","400048"
"452112","451980","WE_BESTELL_UPOS","Query Item","400048"
"452044","451980","WE_IN_TIME_BESTAETIGT","Query Item","400048"
"452188","451980","WE_IN_TIME_BESTAETIGUNG","Query Item","400048"
"451988","451980","WE_IN_TIME_WUNSCH","Query Item","400048"
"452212","451980","WE_LIEFERABW_BESTAETIGT","Query Item","400048"
"452208","451980","WE_LIEFERABW_WUNSCH","Query Item","400048"
"452156","451980","WE_LIEFERANT_ID","Query Item","400048"
"452028","451980","WE_LIEFERANT_NR","Query Item","400048"
"452036","451980","WE_LIEFERTERMIN_BESTAETIGT","Query Item","400048"
"452056","451980","WE_LIEFERTERMIN_WUNSCH","Query Item","400048"
"452140","451980","WE_LIEFERZEIT","Query Item","400048"
"452012","451980","WE_LIEFERZEIT_AB_WERK","Query Item","400048"
"452008","451980","WE_LIEFERZEIT_BESTAETIGT","Query Item","400048"
"452144","451980","WE_LIEFERZEIT_PLAN","Query Item","400048"
"452168","451980","WE_LIEFERZEIT_WUNSCH","Query Item","400048"
"452180","451980","WE_LTT_BESTAETIGT_E1","Query Item","400048"
"451996","451980","WE_LTT_BESTAETIGT_E1_SORT","Query Item","400048"
"452160","451980","WE_LTT_BESTAETIGT_E2","Query Item","400048"
"452092","451980","WE_LTT_BESTAETIGT_E2_SORT","Query Item","400048"
"452032","451980","WE_LTT_WUNSCH_E1","Query Item","400048"
"452080","451980","WE_LTT_WUNSCH_E1_SORT","Query Item","400048"
"452120","451980","WE_LTT_WUNSCH_E2","Query Item","400048"
"452024","451980","WE_LTT_WUNSCH_E2_SORT","Query Item","400048"
"452060","451980","WE_MANDANT_NR","Query Item","400048"
"452040","451980","WE_PROJEKT","Query Item","400048"
"451992","451980","WE_QUALITAETSMANGEL_KZ","Query Item","400048"
"452068","451980","WE_QUALITAETSMANGEL_KZ_TEXT","Query Item","400048"
"451984","451980","WE_QUELLE","Query Item","400048"
"452200","451980","WE_RECHNUNGS_NR_FIBU","Query Item","400048"
"452016","451980","WE_TERMINTREUE_BESTAETIGT","Query Item","400048"
"452088","451980","WE_TERMINTREUE_BESTAETIGUNG","Query Item","400048"
"452204","451980","WE_TERMINTREUE_WUNSCH","Query Item","400048"
"452184","451980","WE_USER1","Query Item","400048"
"452164","451980","WE_USER2","Query Item","400048"
"452172","451980","WE_USER3","Query Item","400048"
"452124","451980","WE_USER4","Query Item","400048"
"452132","451980","WE_USER5","Query Item","400048"
"452196","451980","WE_VERSANDART_LIEFERANT","Query Item","400048"
"452096","451980","WE_VERSANDART_LIEFERANT_TEXT","Query Item","400048"
"452148","451980","WE_WE_DATUM","Query Item","400048"
"452064","451980","WE_WE_MENGE","Query Item","400048"
"452072","451980","WE_WE_NR","Query Item","400048"
"452116","451980","WE_WE_POS_NR","Query Item","400048"
"452104","451980","WE_WE_WERT","Query Item","400048"
"452136","451980","WE_ZN_ID","Query Item","400048"
"452084","451980","WE_ZN_NR","Query Item","400048"
"447084","440008","FA_230_MW_RECHEINGANG","Query Subject","400048"
"447116","447084","ER_ARTIKEL_NR","Query Item","400048"
"447156","447084","ER_BELEGART","Query Item","400048"
"447228","447084","ER_BELEG_NR_LIEFERANT","Query Item","400048"
"447104","447084","ER_BESTELLENDES_WERK","Query Item","400048"
"447220","447084","ER_BESTELL_ART","Query Item","400048"
"447164","447084","ER_BESTELL_NR","Query Item","400048"
"447140","447084","ER_BESTELL_POS_NR","Query Item","400048"
"447216","447084","ER_BESTELL_UPOS","Query Item","400048"
"447200","447084","ER_BRUTTOWERT","Query Item","400048"
"447096","447084","ER_BUCHUNGSDATUM","Query Item","400048"
"447124","447084","ER_FIBU_KTR","Query Item","400048"
"447132","447084","ER_FI_KONTO_NR","Query Item","400048"
"447188","447084","ER_KST_ID","Query Item","400048"
"447088","447084","ER_KST_NR","Query Item","400048"
"447160","447084","ER_LIEFERANT_ID","Query Item","400048"
"447224","447084","ER_LIEFERANT_NR","Query Item","400048"
"447112","447084","ER_MANDANT_NR","Query Item","400048"
"447136","447084","ER_NETTOWERT","Query Item","400048"
"447092","447084","ER_PROJEKT","Query Item","400048"
"447128","447084","ER_RECHNUNGSDATUM","Query Item","400048"
"447208","447084","ER_RECHNUNGS_MENGE","Query Item","400048"
"447172","447084","ER_RECHNUNGS_NR","Query Item","400048"
"447148","447084","ER_RECHNUNGS_NR_FIBU","Query Item","400048"
"447192","447084","ER_RECHNUNGS_POS_NR","Query Item","400048"
"447232","447084","ER_RECHNUNGS_STATUS_KZ","Query Item","400048"
"447100","447084","ER_RECHNUNGS_UPOS","Query Item","400048"
"447144","447084","ER_SACHKONTO","Query Item","400048"
"447196","447084","ER_USER1","Query Item","400048"
"447204","447084","ER_USER2","Query Item","400048"
"447180","447084","ER_USER3","Query Item","400048"
"447184","447084","ER_USER4","Query Item","400048"
"447176","447084","ER_USER5","Query Item","400048"
"447168","447084","ER_WAEHRUNG","Query Item","400048"
"447120","447084","ER_WAEHRUNGSDIM","Query Item","400048"
"447152","447084","ER_WAEHRUNGSKURS","Query Item","400048"
"447212","447084","ER_ZN_ID","Query Item","400048"
"447108","447084","ER_ZN_NR","Query Item","400048"
"448876","440008","FA_230_MW_RECHEINGANG_KR","Query Subject","400048"
"448908","448876","ER_ARTIKEL_NR","Query Item","400048"
"448948","448876","ER_BELEGART","Query Item","400048"
"449020","448876","ER_BELEG_NR_LIEFERANT","Query Item","400048"
"448896","448876","ER_BESTELLENDES_WERK","Query Item","400048"
"449012","448876","ER_BESTELL_ART","Query Item","400048"
"448956","448876","ER_BESTELL_NR","Query Item","400048"
"448932","448876","ER_BESTELL_POS_NR","Query Item","400048"
"449008","448876","ER_BESTELL_UPOS","Query Item","400048"
"448992","448876","ER_BRUTTOWERT","Query Item","400048"
"448888","448876","ER_BUCHUNGSDATUM","Query Item","400048"
"448916","448876","ER_FIBU_KTR","Query Item","400048"
"448924","448876","ER_FI_KONTO_NR","Query Item","400048"
"448980","448876","ER_KST_ID","Query Item","400048"
"448880","448876","ER_KST_NR","Query Item","400048"
"448952","448876","ER_LIEFERANT_ID","Query Item","400048"
"449016","448876","ER_LIEFERANT_NR","Query Item","400048"
"448904","448876","ER_MANDANT_NR","Query Item","400048"
"448928","448876","ER_NETTOWERT","Query Item","400048"
"448884","448876","ER_PROJEKT","Query Item","400048"
"448920","448876","ER_RECHNUNGSDATUM","Query Item","400048"
"449000","448876","ER_RECHNUNGS_MENGE","Query Item","400048"
"448964","448876","ER_RECHNUNGS_NR","Query Item","400048"
"448940","448876","ER_RECHNUNGS_NR_FIBU","Query Item","400048"
"448984","448876","ER_RECHNUNGS_POS_NR","Query Item","400048"
"449024","448876","ER_RECHNUNGS_STATUS_KZ","Query Item","400048"
"448892","448876","ER_RECHNUNGS_UPOS","Query Item","400048"
"448936","448876","ER_SACHKONTO","Query Item","400048"
"448988","448876","ER_USER1","Query Item","400048"
"448996","448876","ER_USER2","Query Item","400048"
"448972","448876","ER_USER3","Query Item","400048"
"448976","448876","ER_USER4","Query Item","400048"
"448968","448876","ER_USER5","Query Item","400048"
"448960","448876","ER_WAEHRUNG","Query Item","400048"
"448912","448876","ER_WAEHRUNGSDIM","Query Item","400048"
"448944","448876","ER_WAEHRUNGSKURS","Query Item","400048"
"449004","448876","ER_ZN_ID","Query Item","400048"
"448900","448876","ER_ZN_NR","Query Item","400048"
"440756","440008","FA_240_MW_LIEGEZEITEN","Query Subject","400048"
"440828","440756","LZ_ARTIKEL_NR","Query Item","400048"
"440776","440756","LZ_AUFTRART","Query Item","400048"
"440844","440756","LZ_BESTELL_NR","Query Item","400048"
"440796","440756","LZ_BESTELL_POS_NR","Query Item","400048"
"440764","440756","LZ_BESTELL_UPOS_NR","Query Item","400048"
"440852","440756","LZ_CHARGEN_SERIEN_NR","Query Item","400048"
"440816","440756","LZ_DATUM","Query Item","400048"
"440768","440756","LZ_FUNKTIONS_KZ","Query Item","400048"
"440784","440756","LZ_KD_VORGANGS_ART","Query Item","400048"
"440780","440756","LZ_KD_VORGANGS_NR","Query Item","400048"
"440812","440756","LZ_LAGERORT","Query Item","400048"
"440788","440756","LZ_LIEGEZEIT","Query Item","400048"
"440836","440756","LZ_MANDANT_NR","Query Item","400048"
"440808","440756","LZ_MENGE","Query Item","400048"
"440820","440756","LZ_POSITIONS_NR","Query Item","400048"
"440760","440756","LZ_RM_POS_NR","Query Item","400048"
"440832","440756","LZ_RUECKMELDE_NR","Query Item","400048"
"440772","440756","LZ_UMLAGER_DATUM","Query Item","400048"
"440824","440756","LZ_UNTER_POSITIONS_NR","Query Item","400048"
"440856","440756","LZ_WARENEINGANGS_NR","Query Item","400048"
"440800","440756","LZ_WERT","Query Item","400048"
"440840","440756","LZ_WE_DATUM","Query Item","400048"
"440792","440756","LZ_WE_KONTROLLE","Query Item","400048"
"440804","440756","LZ_ZN_ID","Query Item","400048"
"440848","440756","LZ_ZN_NR","Query Item","400048"
"444236","440008","FA_260_MW_LAGERBEST","Query Subject","400048"
"444348","444236","BST_ABGANG_MENGE","Query Item","400048"
"444280","444236","BST_ABGANG_MENGE_2","Query Item","400048"
"444288","444236","BST_ABGANG_WERT","Query Item","400048"
"444240","444236","BST_ABGANG_WERT_2","Query Item","400048"
"444252","444236","BST_ANZ_BUCHUNGEN","Query Item","400048"
"444272","444236","BST_ARTIKEL_NR","Query Item","400048"
"444320","444236","BST_BENUTZER_CREATE","Query Item","400048"
"444300","444236","BST_BESTAND_SCHNITT","Query Item","400048"
"444292","444236","BST_BEWEGUNGS_ART","Query Item","400048"
"444296","444236","BST_DATUM","Query Item","400048"
"444284","444236","BST_ENDBEST_MENGE","Query Item","400048"
"444276","444236","BST_ENDBEST_WERT","Query Item","400048"
"444264","444236","BST_HERKUNFT","Query Item","400048"
"444256","444236","BST_LAGERORT","Query Item","400048"
"444344","444236","BST_MANDANT_NR","Query Item","400048"
"444352","444236","BST_QUALITAETSMANGEL_KZ","Query Item","400048"
"444308","444236","BST_QUALITAETSMANGEL_KZ_TEXT","Query Item","400048"
"444360","444236","BST_UMSATZ_SCHNITT","Query Item","400048"
"444340","444236","BST_USER1","Query Item","400048"
"444332","444236","BST_USER2","Query Item","400048"
"444316","444236","BST_USER3","Query Item","400048"
"444312","444236","BST_USER4","Query Item","400048"
"444328","444236","BST_USER5","Query Item","400048"
"444248","444236","BST_VERSCHROTTUNG_MENGE","Query Item","400048"
"444244","444236","BST_VERSCHROTTUNG_WERT","Query Item","400048"
"444324","444236","BST_ZN_ID","Query Item","400048"
"444260","444236","BST_ZN_NR","Query Item","400048"
"444336","444236","BST_ZUGANG_MENGE","Query Item","400048"
"444268","444236","BST_ZUGANG_MENGE_2","Query Item","400048"
"444356","444236","BST_ZUGANG_WERT","Query Item","400048"
"444304","444236","BST_ZUGANG_WERT_2","Query Item","400048"
"442320","440008","FA_260_MW_LAGERBEST_HIST","Query Subject","400048"
"442376","442320","BSTH_ARTIKEL_NR","Query Item","400048"
"442352","442320","BSTH_ENDBEST_MENGE","Query Item","400048"
"442380","442320","BSTH_ENDBEST_SCHROTTWERT","Query Item","400048"
"442344","442320","BSTH_ENDBEST_WERT","Query Item","400048"
"442360","442320","BSTH_LAGERORT","Query Item","400048"
"442368","442320","BSTH_MANDANT_NR","Query Item","400048"
"442324","442320","BSTH_USER1","Query Item","400048"
"442328","442320","BSTH_USER2","Query Item","400048"
"442332","442320","BSTH_USER3","Query Item","400048"
"442336","442320","BSTH_USER4","Query Item","400048"
"442372","442320","BSTH_USER5","Query Item","400048"
"442340","442320","BSTH_VERBRAUCH_LT12M","Query Item","400048"
"442356","442320","BSTH_ZEITSTEMPEL","Query Item","400048"
"442348","442320","BSTH_ZN_ID","Query Item","400048"
"442364","442320","BSTH_ZN_NR","Query Item","400048"
"451124","440008","FA_260_MW_LAGERBEST_HIST_WB","Query Subject","400048"
"451176","451124","BSTH_ARTIKEL_NR","Query Item","400048"
"451152","451124","BSTH_ENDBEST_MENGE","Query Item","400048"
"451180","451124","BSTH_ENDBEST_SCHROTTWERT","Query Item","400048"
"451144","451124","BSTH_ENDBEST_WERT","Query Item","400048"
"451160","451124","BSTH_LAGERORT","Query Item","400048"
"451168","451124","BSTH_MANDANT_NR","Query Item","400048"
"451128","451124","BSTH_USER1","Query Item","400048"
"451132","451124","BSTH_USER2","Query Item","400048"
"451136","451124","BSTH_USER3","Query Item","400048"
"451140","451124","BSTH_USER4","Query Item","400048"
"451172","451124","BSTH_USER5","Query Item","400048"
"451156","451124","BSTH_ZEITSTEMPEL","Query Item","400048"
"451148","451124","BSTH_ZN_ID","Query Item","400048"
"451164","451124","BSTH_ZN_NR","Query Item","400048"
"443736","440008","FA_310_FE_BESTAND","Query Subject","400048"
"443824","443736","FKB_ABW_ENDTERMIN","Query Item","400048"
"443856","443736","FKB_ABW_ENDTERMIN_ENTPRIO","Query Item","400048"
"443780","443736","FKB_ABW_STARTTERMIN","Query Item","400048"
"443936","443736","FKB_ABW_STARTTERMIN_ENTPRIO","Query Item","400048"
"443928","443736","FKB_ABW_STARTTERMIN_GEPLANT","Query Item","400048"
"443932","443736","FKB_ARBEITSPLAN_NR","Query Item","400048"
"443944","443736","FKB_ARTIKEL_NR","Query Item","400048"
"443836","443736","FKB_AUFNAHMEDATUM","Query Item","400048"
"443900","443736","FKB_AUFTRENDE_ENTPRIO","Query Item","400048"
"443860","443736","FKB_AUFTRSTART_ENTPRIO","Query Item","400048"
"443872","443736","FKB_AUFTRSTART_GEPLANT","Query Item","400048"
"443808","443736","FKB_BASIS_RM_NR","Query Item","400048"
"443740","443736","FKB_ENDTERMIN","Query Item","400048"
"443864","443736","FKB_ENDTERMIN_ENTPRIO","Query Item","400048"
"443748","443736","FKB_FEINPLANUNGS_KZ","Query Item","400048"
"443832","443736","FKB_FERTIG_KZ","Query Item","400048"
"443752","443736","FKB_FE_AUFTR_ART","Query Item","400048"
"443920","443736","FKB_FE_AUFTR_DLZ","Query Item","400048"
"443848","443736","FKB_FE_AUFTR_MENGE","Query Item","400048"
"443912","443736","FKB_FE_AUFTR_NR","Query Item","400048"
"443756","443736","FKB_FE_AUFTR_STATUS","Query Item","400048"
"443868","443736","FKB_FREIGABEDATUM","Query Item","400048"
"443840","443736","FKB_FREIGABE_KZ","Query Item","400048"
"443888","443736","FKB_KD_VORGANGS_NR","Query Item","400048"
"443784","443736","FKB_KST_ID","Query Item","400048"
"443916","443736","FKB_KST_NR","Query Item","400048"
"443744","443736","FKB_KW_DISPONENT","Query Item","400048"
"443776","443736","FKB_KW_DISPONENT_NAME","Query Item","400048"
"443896","443736","FKB_MANDANT_NR","Query Item","400048"
"443788","443736","FKB_MENGE_LAGER_IST","Query Item","400048"
"443804","443736","FKB_MW_DISPONENT","Query Item","400048"
"443828","443736","FKB_MW_DISPONENT_NAME","Query Item","400048"
"443904","443736","FKB_POSITIONS_NR","Query Item","400048"
"443772","443736","FKB_PRIORITAET","Query Item","400048"
"443880","443736","FKB_PRIORITAET_INT","Query Item","400048"
"443768","443736","FKB_PROJEKT_KLAMMER","Query Item","400048"
"443924","443736","FKB_RUECKM_AUSSCHUSS","Query Item","400048"
"443940","443736","FKB_RUECKM_DATUM","Query Item","400048"
"443764","443736","FKB_RUECKM_DLZ","Query Item","400048"
"443852","443736","FKB_RUECKM_MENGE","Query Item","400048"
"443796","443736","FKB_SOLLEINDECKUNGSZEIT","Query Item","400048"
"443760","443736","FKB_STARTTERMIN","Query Item","400048"
"443892","443736","FKB_STARTTERMIN_ENTPRIO","Query Item","400048"
"443884","443736","FKB_UEBERF_TAGE","Query Item","400048"
"443908","443736","FKB_UPOS_NR","Query Item","400048"
"443800","443736","FKB_USER1","Query Item","400048"
"443792","443736","FKB_USER2","Query Item","400048"
"443816","443736","FKB_USER3","Query Item","400048"
"443812","443736","FKB_USER4","Query Item","400048"
"443844","443736","FKB_USER5","Query Item","400048"
"443820","443736","FKB_ZN_ID","Query Item","400048"
"443876","443736","FKB_ZN_NR","Query Item","400048"
"441928","440008","FA_310_FE_BESTAND_WB","Query Subject","400048"
"442020","441928","FKB_ABW_ENDTERMIN","Query Item","400048"
"442052","441928","FKB_ABW_ENDTERMIN_ENTPRIO","Query Item","400048"
"441972","441928","FKB_ABW_STARTTERMIN","Query Item","400048"
"442136","441928","FKB_ABW_STARTTERMIN_ENTPRIO","Query Item","400048"
"442128","441928","FKB_ABW_STARTTERMIN_GEPLANT","Query Item","400048"
"442132","441928","FKB_ARBEITSPLAN_NR","Query Item","400048"
"442144","441928","FKB_ARTIKEL_NR","Query Item","400048"
"442032","441928","FKB_AUFNAHMEDATUM","Query Item","400048"
"442100","441928","FKB_AUFTRENDE_ENTPRIO","Query Item","400048"
"442056","441928","FKB_AUFTRSTART_ENTPRIO","Query Item","400048"
"442068","441928","FKB_AUFTRSTART_GEPLANT","Query Item","400048"
"442004","441928","FKB_BASIS_RM_NR","Query Item","400048"
"441932","441928","FKB_ENDTERMIN","Query Item","400048"
"442060","441928","FKB_ENDTERMIN_ENTPRIO","Query Item","400048"
"441940","441928","FKB_FEINPLANUNGS_KZ","Query Item","400048"
"442028","441928","FKB_FERTIG_KZ","Query Item","400048"
"441944","441928","FKB_FE_AUFTR_ART","Query Item","400048"
"442120","441928","FKB_FE_AUFTR_DLZ","Query Item","400048"
"442044","441928","FKB_FE_AUFTR_MENGE","Query Item","400048"
"442112","441928","FKB_FE_AUFTR_NR","Query Item","400048"
"441948","441928","FKB_FE_AUFTR_STATUS","Query Item","400048"
"442064","441928","FKB_FREIGABEDATUM","Query Item","400048"
"442036","441928","FKB_FREIGABE_KZ","Query Item","400048"
"442088","441928","FKB_KD_VORGANGS_NR","Query Item","400048"
"441976","441928","FKB_KST_ID","Query Item","400048"
"442116","441928","FKB_KST_NR","Query Item","400048"
"442084","441928","FKB_KUNDEN_ID","Query Item","400048"
"441980","441928","FKB_KUNDEN_NR","Query Item","400048"
"441936","441928","FKB_KW_DISPONENT","Query Item","400048"
"441968","441928","FKB_KW_DISPONENT_NAME","Query Item","400048"
"442096","441928","FKB_MANDANT_NR","Query Item","400048"
"441984","441928","FKB_MENGE_LAGER_IST","Query Item","400048"
"442000","441928","FKB_MW_DISPONENT","Query Item","400048"
"442024","441928","FKB_MW_DISPONENT_NAME","Query Item","400048"
"442104","441928","FKB_POSITIONS_NR","Query Item","400048"
"441964","441928","FKB_PRIORITAET","Query Item","400048"
"442076","441928","FKB_PRIORITAET_INT","Query Item","400048"
"441960","441928","FKB_PROJEKT_KLAMMER","Query Item","400048"
"442124","441928","FKB_RUECKM_AUSSCHUSS","Query Item","400048"
"442140","441928","FKB_RUECKM_DATUM","Query Item","400048"
"441956","441928","FKB_RUECKM_DLZ","Query Item","400048"
"442048","441928","FKB_RUECKM_MENGE","Query Item","400048"
"441992","441928","FKB_SOLLEINDECKUNGSZEIT","Query Item","400048"
"441952","441928","FKB_STARTTERMIN","Query Item","400048"
"442092","441928","FKB_STARTTERMIN_ENTPRIO","Query Item","400048"
"442080","441928","FKB_UEBERF_TAGE","Query Item","400048"
"442108","441928","FKB_UPOS_NR","Query Item","400048"
"441996","441928","FKB_USER1","Query Item","400048"
"441988","441928","FKB_USER2","Query Item","400048"
"442012","441928","FKB_USER3","Query Item","400048"
"442008","441928","FKB_USER4","Query Item","400048"
"442040","441928","FKB_USER5","Query Item","400048"
"442016","441928","FKB_ZN_ID","Query Item","400048"
"442072","441928","FKB_ZN_NR","Query Item","400048"
"450672","440008","FA_310_FE_FERTAUFTRAG","Query Subject","400048"
"450720","450672","FK_ABW_ENDTERMIN","Query Item","400048"
"450740","450672","FK_ABW_ENDTERMIN_ENTPRIO","Query Item","400048"
"450792","450672","FK_ABW_STARTTERMIN","Query Item","400048"
"450712","450672","FK_ABW_STARTTERMIN_ENTPRIO","Query Item","400048"
"450872","450672","FK_ABW_STARTTERMIN_GEPLANT","Query Item","400048"
"450888","450672","FK_ARBEITSPLAN_NR","Query Item","400048"
"450756","450672","FK_ARTIKEL_NR","Query Item","400048"
"450916","450672","FK_AUFNAHMEDATUM","Query Item","400048"
"450860","450672","FK_AUFTRENDE_ENTPRIO","Query Item","400048"
"450928","450672","FK_AUFTRSTART_ENTPRIO","Query Item","400048"
"450848","450672","FK_BASIS_RM_NR","Query Item","400048"
"450776","450672","FK_DATUM_MAN_STATUSUPDATE","Query Item","400048"
"450808","450672","FK_ENDTERMIN","Query Item","400048"
"450864","450672","FK_ENDTERMIN_ENTPRIO","Query Item","400048"
"450856","450672","FK_FEINPLANUNGS_KZ","Query Item","400048"
"450704","450672","FK_FERTIG_KZ","Query Item","400048"
"450728","450672","FK_FE_AUFTR_ART","Query Item","400048"
"450708","450672","FK_FE_AUFTR_DLZ","Query Item","400048"
"450880","450672","FK_FE_AUFTR_MENGE","Query Item","400048"
"450744","450672","FK_FE_AUFTR_NR","Query Item","400048"
"450844","450672","FK_FE_AUFTR_STATUS","Query Item","400048"
"450904","450672","FK_FREIGABEDATUM","Query Item","400048"
"450760","450672","FK_FREIGABE_KZ","Query Item","400048"
"450800","450672","FK_HERSTELLKOSTEN","Query Item","400048"
"450884","450672","FK_KD_VORGANGS_NR","Query Item","400048"
"450748","450672","FK_KST_ID","Query Item","400048"
"450724","450672","FK_KST_NR","Query Item","400048"
"450696","450672","FK_KW_DISPONENT","Query Item","400048"
"450812","450672","FK_KW_DISPONENT_NAME","Query Item","400048"
"450688","450672","FK_LTT_ENDTERMIN_E1","Query Item","400048"
"450796","450672","FK_LTT_ENDTERMIN_E1_SORT","Query Item","400048"
"450680","450672","FK_LTT_ENDTERMIN_E2","Query Item","400048"
"450820","450672","FK_LTT_ENDTERMIN_E2_SORT","Query Item","400048"
"450768","450672","FK_LTT_ENTPRIO_E1","Query Item","400048"
"450732","450672","FK_LTT_ENTPRIO_E1_SORT","Query Item","400048"
"450772","450672","FK_LTT_ENTPRIO_E2","Query Item","400048"
"450784","450672","FK_LTT_ENTPRIO_E2_SORT","Query Item","400048"
"450892","450672","FK_MANDANT_NR","Query Item","400048"
"450900","450672","FK_MENGE_LAGER_IST","Query Item","400048"
"450924","450672","FK_MW_DISPONENT","Query Item","400048"
"450692","450672","FK_MW_DISPONENT_NAME","Query Item","400048"
"450736","450672","FK_POSITIONS_NR","Query Item","400048"
"450932","450672","FK_PRIORITAET","Query Item","400048"
"450912","450672","FK_PRIORITAET_INT","Query Item","400048"
"450852","450672","FK_PROJEKT_KLAMMER","Query Item","400048"
"450780","450672","FK_RUECKM_AUSSCHUSS","Query Item","400048"
"450752","450672","FK_RUECKM_DATUM","Query Item","400048"
"450804","450672","FK_RUECKM_DLZ","Query Item","400048"
"450920","450672","FK_RUECKM_MENGE","Query Item","400048"
"450676","450672","FK_SOLLEINDECKUNGSZEIT","Query Item","400048"
"450876","450672","FK_SOLLKOSTEN","Query Item","400048"
"450764","450672","FK_STARTTERMIN","Query Item","400048"
"450684","450672","FK_STARTTERMIN_ENTPRIO","Query Item","400048"
"450700","450672","FK_STARTTERMIN_GEPLANT","Query Item","400048"
"450896","450672","FK_UEBERF_TAGE","Query Item","400048"
"450716","450672","FK_UPOS_NR","Query Item","400048"
"450824","450672","FK_USER1","Query Item","400048"
"450816","450672","FK_USER2","Query Item","400048"
"450832","450672","FK_USER3","Query Item","400048"
"450828","450672","FK_USER4","Query Item","400048"
"450868","450672","FK_USER5","Query Item","400048"
"450788","450672","FK_VERGABE","Query Item","400048"
"450840","450672","FK_VERGABE_TEXT","Query Item","400048"
"450836","450672","FK_ZN_ID","Query Item","400048"
"450908","450672","FK_ZN_NR","Query Item","400048"
"444988","440008","FA_310_FE_FERTAUFTRAG_WB","Query Subject","400048"
"445036","444988","FK_ABW_ENDTERMIN","Query Item","400048"
"445056","444988","FK_ABW_ENDTERMIN_ENTPRIO","Query Item","400048"
"445112","444988","FK_ABW_STARTTERMIN","Query Item","400048"
"445028","444988","FK_ABW_STARTTERMIN_ENTPRIO","Query Item","400048"
"445192","444988","FK_ABW_STARTTERMIN_GEPLANT","Query Item","400048"
"445208","444988","FK_ARBEITSPLAN_NR","Query Item","400048"
"445072","444988","FK_ARTIKEL_NR","Query Item","400048"
"445240","444988","FK_AUFNAHMEDATUM","Query Item","400048"
"445180","444988","FK_AUFTRENDE_ENTPRIO","Query Item","400048"
"445252","444988","FK_AUFTRSTART_ENTPRIO","Query Item","400048"
"445168","444988","FK_BASIS_RM_NR","Query Item","400048"
"445092","444988","FK_DATUM_MAN_STATUSUPDATE","Query Item","400048"
"445128","444988","FK_ENDTERMIN","Query Item","400048"
"445184","444988","FK_ENDTERMIN_ENTPRIO","Query Item","400048"
"445176","444988","FK_FEINPLANUNGS_KZ","Query Item","400048"
"445020","444988","FK_FERTIG_KZ","Query Item","400048"
"445044","444988","FK_FE_AUFTR_ART","Query Item","400048"
"445024","444988","FK_FE_AUFTR_DLZ","Query Item","400048"
"445200","444988","FK_FE_AUFTR_MENGE","Query Item","400048"
"445060","444988","FK_FE_AUFTR_NR","Query Item","400048"
"445164","444988","FK_FE_AUFTR_STATUS","Query Item","400048"
"445228","444988","FK_FREIGABEDATUM","Query Item","400048"
"445076","444988","FK_FREIGABE_KZ","Query Item","400048"
"445120","444988","FK_HERSTELLKOSTEN","Query Item","400048"
"445204","444988","FK_KD_VORGANGS_NR","Query Item","400048"
"445064","444988","FK_KST_ID","Query Item","400048"
"445040","444988","FK_KST_NR","Query Item","400048"
"445216","444988","FK_KUNDEN_ID","Query Item","400048"
"445108","444988","FK_KUNDEN_NR","Query Item","400048"
"445012","444988","FK_KW_DISPONENT","Query Item","400048"
"445132","444988","FK_KW_DISPONENT_NAME","Query Item","400048"
"445004","444988","FK_LTT_ENDTERMIN_E1","Query Item","400048"
"445116","444988","FK_LTT_ENDTERMIN_E1_SORT","Query Item","400048"
"444996","444988","FK_LTT_ENDTERMIN_E2","Query Item","400048"
"445140","444988","FK_LTT_ENDTERMIN_E2_SORT","Query Item","400048"
"445084","444988","FK_LTT_ENTPRIO_E1","Query Item","400048"
"445048","444988","FK_LTT_ENTPRIO_E1_SORT","Query Item","400048"
"445088","444988","FK_LTT_ENTPRIO_E2","Query Item","400048"
"445100","444988","FK_LTT_ENTPRIO_E2_SORT","Query Item","400048"
"445212","444988","FK_MANDANT_NR","Query Item","400048"
"445224","444988","FK_MENGE_LAGER_IST","Query Item","400048"
"445248","444988","FK_MW_DISPONENT","Query Item","400048"
"445008","444988","FK_MW_DISPONENT_NAME","Query Item","400048"
"445052","444988","FK_POSITIONS_NR","Query Item","400048"
"445256","444988","FK_PRIORITAET","Query Item","400048"
