"3709224","DELETE_RUN","Procedure","node.csv","BARRAONE","BR_AIP_ORCH_PKG","true","true"
"609996","UPDATE_ROW","Procedure","node.csv","MDMCDE_STG","PGA_PORTFOLIO_TRANSITN_TSP_PKG","true","true"
"682584","UPDATE_ARRAY","Procedure","node.csv","MDMCDE_STG","TRADABLE_ENT_LOCATION_TSP_PKG","true","true"
"681256","BULK_DELETE","Procedure","node.csv","MDMCDE_STG","EXCHANGE_RATE_TSP_PKG","true","true"
"608660","DELETE_ROW","Procedure","node.csv","MDMCDE_STG","ASSET_ALLOC_PRODUCT_TSP_PKG","true","true"
"607332","UPSERT_ROW","Procedure","node.csv","MDMCDE_STG","PORTFOLIO_EXPENSE_TSP_PKG","false","true"
"2278400","GET_TRD_DRVTV_PLCY_DTL","Procedure","node.csv","CP_DATA","CP_TRD_DRVTV_PLCY_PKG","true","true"
"2748988","GET_PORTFOLIO_TRADES","Procedure","node.csv","CDE_STG","CSH_TRADE_SUMMARY_ED_CN_PKG","false","true"
"1664972","RAISE_IF_INVALID_RSCH_SUB_CD","Procedure","node.csv","HI_ODS","HI_BUS_ENTITY_PKG_AIP","false","true"
"2664820","INVOKE_VEND_HIST_TSTG_LOAD","Procedure","node.csv","CDE_STG","INDEX_POSITION_HIST_LOAD_PKG","false","true"
"18192600","SET_ROWS_READ","Procedure","node.csv","","","false","false"
"608668","UPSERT_ROW","Procedure","node.csv","MDMCDE_STG","ASSET_ALLOC_PRODUCT_TSP_PKG","false","true"
"693252","LOAD_RECON_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","PERSON_CREDENTIAL_TSP_PKG","false","true"
"606008","LOAD_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","PORTFOLIO_TURNOVER_TSP_PKG","false","true"
"2722340","UPD_PRICE_SOURCE","Procedure","node.csv","CDE_STG","CTH_UPDATE_PRICE_PKG","true","true"
"1676968","INS_DUMMY_SUBJECT","Procedure","node.csv","GMS_STG","PKG_SUBJECT_LOADER","true","true"
"776188","UPDATE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","BUSINESS_ENT_DERD_SECT_TSP_PKG","true","true"
"693232","DELETE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","PERSON_CREDENTIAL_TSP_PKG","true","true"
"3580420","SHRHLDR_ACTIVITY_ADJ","Procedure","node.csv","CDE_APP","CSH_MCAT_ADJUSTMENT_MAINT_PKG","true","true"
"694564","UPDATE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","PGA_EXTERNAL_TRANSITNL_TSP_PKG","true","true"
"367100","ADD_MEETING_EVENT_LOG","Procedure","node.csv","MEETINGS","SSP_MTG_TRANSACTIONS_PKG","true","true"
"2723676","DEL_ERR_CURR_EFF_DT_REC","Procedure","node.csv","CDE_STG","PORTFOLIO_COLLAT_EXP_LOAD_PKG","true","true"
"610968","DELETE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","REG_ENT_MGD_PORTF_REL_TSP_PKG","true","true"
"3711560","GET_WORKGROUP","Procedure","node.csv","BARRAONE","BR_AIP_UTIL_PKG","true","true"
"619308","BULK_MERGE","Procedure","node.csv","MDMCDE_STG","TRADABLE_ENT_TRANSITNL_TSP_PKG","true","true"
"2279728","PR_GET_ISSUER_CRA_MASTER","Procedure","node.csv","CP_DATA","CP_PKG_MAINT_ISSUER","true","true"
"608652","UPDATE_ROW","Procedure","node.csv","MDMCDE_STG","ASSET_ALLOC_PRODUCT_TSP_PKG","true","true"
"3711568","ENABLE_CONSTRAINTS","Procedure","node.csv","BARRAONE","BR_AIP_UTIL_PKG","false","false"
"2280708","PR_EDIT_REQUEST","Procedure","node.csv","CP_DATA","CP_ONE_OFF_REQUEST_MAINT_PKG","false","true"
"18070192","SET_ROWS_WRITTEN","Procedure","node.csv","","","false","false"
"2721016","UPDATE_PRIM_TE_MKT_ACT_PRC","Procedure","node.csv","CDE_STG","HPC_TE_MKT_ACTIVITY_PKG","true","true"
"1676960","DEL_EVENT_SUBJECT","Procedure","node.csv","GMS_STG","PKG_SUBJECT_LOADER","true","true"
"1664984","GET_FCLT_BE_DETAIL_SRCH_BY_NM","Procedure","node.csv","HI_ODS","HI_BUS_ENTITY_PKG_AIP","false","true"
"607324","DELETE_ROW","Procedure","node.csv","MDMCDE_STG","PORTFOLIO_EXPENSE_TSP_PKG","true","true"
"609988","INSERT_ROW","Procedure","node.csv","MDMCDE_STG","PGA_PORTFOLIO_TRANSITN_TSP_PKG","true","true"
"3591100","REG_ENTITY_ID_RESOLUTION_V1","Procedure","node.csv","CDE_APP","SSP_COMMON_REF_CHARACTERS_PKG","false","false"
"776176","BULK_LOAD","Procedure","node.csv","MDMCDE_STG","BUSINESS_ENT_DERD_SECT_TSP_PKG","true","true"
"693220","UPDATE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","PERSON_CREDENTIAL_TSP_PKG","true","true"
"694552","BULK_LOAD","Procedure","node.csv","MDMCDE_STG","PGA_EXTERNAL_TRANSITNL_TSP_PKG","true","true"
"622940","BULK_DELETE","Procedure","node.csv","MDMCDE_STG","TRADABL_ENT_ALT_ID_EFF_TSP_PKG","true","true"
"2748960","AIP_GET_FX_PF_CURRENCY_VAL","Procedure","node.csv","CDE_STG","CSH_TRADE_SUMMARY_ED_CN_PKG","true","true"
"1818700","EFRAS_UPLOAD_EDIT_VALIDATION","Procedure","node.csv","FOS_TOW_APP","FOS_PKG_EFRAS_EXPENSE","false","true"
"695888","LOAD_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","CLIENT_TRUST_ALT_ID_TSP_PKG","false","true"
"610956","UPDATE_AS_OF_SCN","Procedure","node.csv","MDMCDE_STG","REG_ENT_MGD_PORTF_REL_TSP_PKG","true","true"
"776172","PREPARE_TO_SEED","Procedure","node.csv","MDMCDE_STG","BUSINESS_ENT_DERD_SECT_TSP_PKG","true","true"
"3711572","DISABLE_CONSTRAINTS","Procedure","node.csv","BARRAONE","BR_AIP_UTIL_PKG","false","false"
"1675608","MERGE_MEETING_ATTACHMENT","Procedure","node.csv","GMS_STG","PKG_GMS_LOADERS","true","true"
"3710244","UPD_REJECTED_ASSETS","Procedure","node.csv","BARRAONE","BR_SSP_ASSET_PKG","true","true"
"681240","UPDATE_ARRAY","Procedure","node.csv","MDMCDE_STG","EXCHANGE_RATE_TSP_PKG","true","true"
"1676936","INS_EVENT_SUBJECT","Procedure","node.csv","GMS_STG","PKG_SUBJECT_LOADER","true","true"
"2279716","PR_GET_ISSUER_ENTITY_FMR_CUSIP","Procedure","node.csv","CP_DATA","CP_PKG_MAINT_ISSUER","true","true"
"682568","BULK_INSERT","Procedure","node.csv","MDMCDE_STG","TRADABLE_ENT_LOCATION_TSP_PKG","true","true"
"2735688","INS_RESTATEMENT_PROCESS","Procedure","node.csv","CDE_STG","IDX_KI_MISSING_SECURITY_PKG","false","true"
"683896","BULK_MERGE","Procedure","node.csv","MDMCDE_STG","BUS_ENT_BILL_INFO_TSP_PKG","true","true"
"607316","UPDATE_ROW","Procedure","node.csv","MDMCDE_STG","PORTFOLIO_EXPENSE_TSP_PKG","true","true"
"608644","INSERT_ROW","Procedure","node.csv","MDMCDE_STG","ASSET_ALLOC_PRODUCT_TSP_PKG","true","true"
"ICT_ODS_APP/CHS_SP_DATA_QUALITY_DEACTV_TE","com.getmanta.edc.Procedure","objects.csv","CHS_SP_DATA_QUALITY_DEACTV_TE","ICT_ODS_APP","","false","false"
"2722360","UPD_FIL_PRICE","Procedure","node.csv","CDE_STG","CTH_UPDATE_PRICE_PKG","true","true"
"695876","LOAD_MULTI_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","CLIENT_TRUST_ALT_ID_TSP_PKG","true","true"
"3581736","SURFACE_PRIOR_DAY_PLF_BSKT","Procedure","node.csv","CDE_APP","ETF_ENRICH_DATA_MAINT_AIP_PKG","true","true"
"2748976","GET_START_OF_DAY","Procedure","node.csv","CDE_STG","CSH_TRADE_SUMMARY_ED_CN_PKG","true","true"
"2721036","UPDATE_CNSL_TE_MKT_ACT_PRC","Procedure","node.csv","CDE_STG","HPC_TE_MKT_ACTIVITY_PKG","true","true"
"15020460","SET_ROWS_READ","Procedure","node.csv","","","false","false"
"3711580","VAL_RUN_ID","Procedure","node.csv","BARRAONE","BR_SSP_VALIDATION_PKG","false","false"
"ICT_ODS_APP/CHS_SP_DQ_RUN_AVG_STDDEV","com.getmanta.edc.Procedure","objects.csv","CHS_SP_DQ_RUN_AVG_STDDEV","ICT_ODS_APP","","false","false"
"694548","PREPARE_TO_SEED","Procedure","node.csv","MDMCDE_STG","PGA_EXTERNAL_TRANSITNL_TSP_PKG","true","true"
"610944","BULK_LOAD","Procedure","node.csv","MDMCDE_STG","REG_ENT_MGD_PORTF_REL_TSP_PKG","true","true"
"777492","LOAD_MULTI_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","FIRM_TSP_PKG","true","true"
"10209620","P_DELETE_STG_INDEX_IDS","Procedure","node.csv","","","false","true"
"1676948","UPD_EVENT_SUBJECT","Procedure","node.csv","GMS_STG","PKG_SUBJECT_LOADER","true","true"
"610940","PREPARE_TO_SEED","Procedure","node.csv","MDMCDE_STG","REG_ENT_MGD_PORTF_REL_TSP_PKG","true","true"
"776160","LOAD_ROW_TO_TARGET","Procedure","node.csv","MDMCDE_STG","BUSINESS_ENT_DERD_SECT_TSP_PKG","false","true"
"3711588","VAL_ALL_RUN_ID","Procedure","node.csv","BARRAONE","BR_SSP_VALIDATION_PKG","false","false"
"2279704","PR_GET_ISSUER_FMR_CUSIP","Procedure","node.csv","CP_DATA","CP_PKG_MAINT_ISSUER","true","true"
"ARM/ARM_SET_FRZ_STATUS","com.getmanta.edc.Procedure","objects.csv","ARM_SET_FRZ_STATUS","ARM","","false","false"
"2663504","UPDATE_CORRECT_TARGET_STAGE","Procedure","node.csv","CDE_STG","INDEX_POSITION_LOAD_PKG","true","true"
"3581728","SURFACE_CORP_ACT_TYPE_ON_UI","Procedure","node.csv","CDE_APP","ETF_ENRICH_DATA_MAINT_AIP_PKG","true","true"
"622924","UPDATE_ARRAY","Procedure","node.csv","MDMCDE_STG","TRADABL_ENT_ALT_ID_EFF_TSP_PKG","true","true"
"12420","PRC_ARCHV_PORTF_AGG_STG","Procedure","node.csv","STAGEODS","","false","true"
"607308","INSERT_ROW","Procedure","node.csv","MDMCDE_STG","PORTFOLIO_EXPENSE_TSP_PKG","true","true"
"752188","BULK_DELETE","Procedure","node.csv","MDMCDE_STG","PORTF_INDEX_BENCHMARK_TSP_PKG","true","true"
"777484","UPSERT_ROW","Procedure","node.csv","MDMCDE_STG","FIRM_TSP_PKG","false","true"
"18276840","SET_ROWS_WRITTEN","Procedure","node.csv","","","false","false"
"2748940","AIP_GET_PF_CURRENCY_VAL","Procedure","node.csv","CDE_STG","CSH_TRADE_SUMMARY_ED_CN_PKG","true","true"
"2723640","UPD_HOLDING_EFFECTIVE_DT","Procedure","node.csv","CDE_STG","PORTFOLIO_COLLAT_EXP_LOAD_PKG","true","true"
"379116","PRC_GET_SCHED_PROFS","Procedure","node.csv","PTADATA","PKG_PT_ADMINTOOL_AIP","true","true"
"1818764","SAVE_EFRAS_DATA_ITEM","Procedure","node.csv","FOS_TOW_APP","FOS_PKG_EFRAS_FIN_DATA_ITEM","false","true"
"2097184","GET_EVENT_TREE","Procedure","node.csv","EQ_PM","CSC_EVENT_STORE_PKG","true","true"
"681296","INSERT_ROW","Procedure","node.csv","MDMCDE_STG","SYNTHETIC_LIABILITY_TSP_PKG","true","true"
